1.CodigoDeArticulo,Código del Departamento ,Código de Familia,2.CodigoDeCelda,3.StockB,4.StockA,5.Stock,6.ALM,7.stock,8.almacen,9.Familia,10.Subfamilia,11.Descripcion,12:Empresa,13.TipoCelda,14.Clasificacion
180325KIT1.3,COTY,SALLY HANSEN,VALL.G.03.45.01,0,00,0,00,6,00,SALLY HANSEN,ELEMENTOS,KIT PIEZAS SH SPINNER  1/3,GALAN,,SP
180325KIT1.3,COTY,SALLY HANSEN,VALL.G.03.45.02,0,00,0,00,10,00,SALLY HANSEN,ELEMENTOS,KIT PIEZAS SH SPINNER  1/3,GALAN,,SP
180325KIT1.3,COTY,SALLY HANSEN,VALL.G.03.46.01,0,00,0,00,10,00,SALLY HANSEN,ELEMENTOS,KIT PIEZAS SH SPINNER  1/3,GALAN,,SP
180325KIT1.3,COTY,SALLY HANSEN,VALL.G.03.48.01,0,00,0,00,10,00,SALLY HANSEN,ELEMENTOS,KIT PIEZAS SH SPINNER  1/3,GALAN,,SP
180325KIT2.3,COTY,SALLY HANSEN,VALL.G.03.49.01,0,00,0,00,8,00,SALLY HANSEN,ELEMENTOS,KIT PIEZAS SH SPINNER  2/3,GALAN,,SP
180325KIT2.3,COTY,SALLY HANSEN,VALL.G.03.46.02,0,00,0,00,8,00,SALLY HANSEN,ELEMENTOS,KIT PIEZAS SH SPINNER  2/3,GALAN,,SP
180325KIT2.3,COTY,SALLY HANSEN,VALL.G.03.51.01,0,00,0,00,10,00,SALLY HANSEN,ELEMENTOS,KIT PIEZAS SH SPINNER  2/3,GALAN,,SP
180325KIT2.3,COTY,SALLY HANSEN,VALL.G.03.52.01,0,00,0,00,10,00,SALLY HANSEN,ELEMENTOS,KIT PIEZAS SH SPINNER  2/3,GALAN,,SP
180325KIT2.3,COTY,SALLY HANSEN,VALL.G.03.50.01,0,00,0,00,10,00,SALLY HANSEN,ELEMENTOS,KIT PIEZAS SH SPINNER  2/3,GALAN,,SP
180325KIT3.3,COTY,SALLY HANSEN,VALL.G.03.55.01,0,00,0,00,10,00,SALLY HANSEN,ELEMENTOS,KIT PIEZAS SH SPINNER  3/3,GALAN,,SP
180325KIT3.3,COTY,SALLY HANSEN,VALL.G.03.56.01,0,00,0,00,10,00,SALLY HANSEN,ELEMENTOS,KIT PIEZAS SH SPINNER  3/3,GALAN,,SP
180325KIT3.3,COTY,SALLY HANSEN,VALL.G.03.54.01,0,00,0,00,10,00,SALLY HANSEN,ELEMENTOS,KIT PIEZAS SH SPINNER  3/3,GALAN,,SP
180325KIT3.3,COTY,SALLY HANSEN,VALL.G.03.53.01,0,00,0,00,8,00,SALLY HANSEN,ELEMENTOS,KIT PIEZAS SH SPINNER  3/3,GALAN,,SP
180325KIT3.3,COTY,SALLY HANSEN,VALL.G.03.47.02,0,00,0,00,8,00,SALLY HANSEN,ELEMENTOS,KIT PIEZAS SH SPINNER  3/3,GALAN,,SP
1FG100XLENFR,APPLE,,APPLE.06,0,00,0,00,2,00,,ELEMENTOS,Whoosh!,GALAN,,SP
1FG50ENFR,APPLE,,APPLE.05,0,00,0,00,21,00,,ELEMENTOS,LIMPIA PANTALLA,GALAN,,SP
200325.3,COTY,MAXFACTOR,TALLER,0,00,0,00,1,00,MAXFACTOR,MUEBLES,GONDOLA 2M DEV,GALAN,PALPL,SP
200524-MAITE GARCÍA,APPLE,,AL.09,0,00,0,00,1,00,,ELEMENTOS,Entrada Arvato Ba Program 200524,GALAN,,SP
200524-XFP02,APPLE,,AL.09,0,00,0,00,1,00,,ELEMENTOS,Entrada Arvato Solid Surface 200524,GALAN,,SP
220524-SKD-1111PW-04,APPLE,,AL.09,0,00,0,00,1,00,,ELEMENTOS,SEKURE 2 PORTS SPLITTER,GALAN,,SP
220824-3DPEAK,APPLE,,AL.09,0,00,0,00,1,00,,ELEMENTOS,Entrada Arvato 3.0 Peak 220824,GALAN,,SP
223245-175,APPLE,,APPLE.14,0,00,0,00,6,00,,ELEMENTOS,AGUJA CROCHE,GALAN,,SP
240125.1,COTY,SALLY HANSEN,VALL.G.03.20.01,0,00,0,00,1,00,SALLY HANSEN,MUEBLES,SH Spinner móvil 2HFY24 PIEZAS,GALAN,,SP
240125.1,COTY,SALLY HANSEN,VALL.G.02.02.01,0,00,0,00,1,00,SALLY HANSEN,MUEBLES,SH Spinner móvil 2HFY24 PIEZAS,GALAN,,SP
240125.1,COTY,SALLY HANSEN,VALL.G.04.13.01,0,00,0,00,2,00,SALLY HANSEN,MUEBLES,SH Spinner móvil 2HFY24 PIEZAS,GALAN,,SP
246FOOD,COTY,,VALL.G.07.19.03,0,00,0,00,30,00,,ELEMENTOS,FOOD_CABCEREA UÑAS,GALAN,,SP
250225.1,COTY,RIMMEL,TALLER,0,00,0,00,1,00,RIMMEL,MUEBLES,MIBAR 2M OFICINAS COTY DEV,GALAN,PALPL,SP
250225.2,COTY,MAXFACTOR,TALLER,0,00,0,00,1,00,MAXFACTOR,MUEBLES,GONDOLA 2M OFINICAS COTY DEV,GALAN,PALPL,SP
260225.1,COTY,BOURJOIS,VALL.G.02.22.01,0,00,0,00,1,00,BOURJOIS,MUEBLES,MUEBLE NEXT GEN 120CM H1 FY25 DEV,GALAN,,SP
260225.1,COTY,BOURJOIS,VALL.G.02.25.01,0,00,0,00,1,00,BOURJOIS,MUEBLES,MUEBLE NEXT GEN 120CM H1 FY25 DEV,GALAN,,SP
260225.1,COTY,BOURJOIS,VALL.G.04.16.01,0,00,0,00,2,00,BOURJOIS,MUEBLES,MUEBLE NEXT GEN 120CM H1 FY25 DEV,GALAN,,SP
260225.2,COTY,BOURJOIS,VALL.G.02.22.01,0,00,0,00,1,00,BOURJOIS,ELEMENTOS,BASE NEXT GEN 120CM H2 FY24 WILLSON DEV,GALAN,,SP
260225.2,COTY,BOURJOIS,VALL.G.04.14.01,0,00,0,00,2,00,BOURJOIS,ELEMENTOS,BASE NEXT GEN 120CM H2 FY24 WILLSON DEV,GALAN,,SP
260225.2,COTY,BOURJOIS,VALL.G.02.25.01,0,00,0,00,1,00,BOURJOIS,ELEMENTOS,BASE NEXT GEN 120CM H2 FY24 WILLSON DEV,GALAN,,SP
270001006,COTY,MAXFACTOR,VALL.G.07.56.02,0,00,0,00,20,00,MAXFACTOR,ELEMENTOS,MXF_KIT ACT_H4 1.5M H2 FY22,GALAN,,SP
270001006,COTY,MAXFACTOR,VALL.G.07.50.01,0,00,0,00,28,00,MAXFACTOR,ELEMENTOS,MXF_KIT ACT_H4 1.5M H2 FY22,GALAN,,SP
270325.1,COTY,SALLY HANSEN,VALL.G.06.23.01,0,00,0,00,50,00,SALLY HANSEN,ELEMENTOS,SOBRE NAILS CHIPS COMPLETO H2FY25,GALAN,,SP
27072022,COTY,,VALL.G.02.44.01,0,00,0,00,1,00,,ELEMENTOS,MATERIAL OFICINAS COTY,GALAN,,SP
280225.1,COTY,RIMMEL,VALL.G.03.02.01,0,00,0,00,1,00,RIMMEL,MUEBLES,MUEBLEL MIBAR 1.2M H1 FY25 DEV,GALAN,,SP
280X84,APPLE,APPLE,AL.11,0,00,0,00,8,00,APPLE,ELEMENTOS,MATERIAL 3D,GALAN,,SP
290824-PREMIOWSMG,APPLE,,AL.09,0,00,0,00,1,00,,ELEMENTOS,Premio WS Maite García 290824,GALAN,,SP
29100588000,COTY,BOURJOIS,VALL.G.06.16.03,0,00,0,00,410,00,BOURJOIS,ELEMENTOS,MASC PUSH UP,GALAN,,SP
29101258000,COTY,BOURJOIS,VALL.G.06.55.02,0,00,0,00,512,00,BOURJOIS,ELEMENTOS,ROUGE EDITION/BLUR THE LINES,GALAN,,SP
29101277000,COTY,BOURJOIS,VALL.G.06.15.03,0,00,0,00,434,00,BOURJOIS,ELEMENTOS,ROUGE VELVET,GALAN,,SP
29101772000,COTY,BOURJOIS,VALL.G.06.20.03,0,00,0,00,343,00,BOURJOIS,ELEMENTOS,LAPICES BJS MULT MCH CRAYONS 5X1,GALAN,,SP
29101774000,COTY,BOURJOIS,VALL.G.05.03.02,0,00,0,00,192,00,BOURJOIS,ELEMENTOS,FARD JOUES,GALAN,,SP
29101774000,COTY,BOURJOIS,VALL.G.06.52.03,0,00,0,00,416,00,BOURJOIS,ELEMENTOS,FARD JOUES,GALAN,,SP
29101779000,COTY,BOURJOIS,VALL.G.06.28.02,0,00,0,00,312,00,BOURJOIS,ELEMENTOS,VISUAL 10 CM,GALAN,,SP
29101779000,COTY,BOURJOIS,VALL.G.06.37.03,0,00,0,00,240,00,BOURJOIS,ELEMENTOS,VISUAL 10 CM,GALAN,,SP
29101779000,COTY,BOURJOIS,VALL.G.05.24.02,0,00,0,00,357,00,BOURJOIS,ELEMENTOS,VISUAL 10 CM,GALAN,,SP
29101779000,COTY,BOURJOIS,VALL.G.07.11.01,0,00,0,00,104,00,BOURJOIS,ELEMENTOS,VISUAL 10 CM,GALAN,,SP
29101782000,COTY,BOURJOIS,VALL.G.06.33.02,0,00,0,00,49,00,BOURJOIS,ELEMENTOS,BJS MULT MCH MODPOP SHARPENER 5cmX1,GALAN,,SP
29101794000,COTY,BOURJOIS,VALL.G.06.35.02,0,00,0,00,9,00,BOURJOIS,ELEMENTOS,HEALTHY MIX POWDER ,GALAN,,SP
29101798000,COTY,BOURJOIS,VALL.G.05.02.02,0,00,0,00,446,00,BOURJOIS,ELEMENTOS,1 SECOND UÑAS,GALAN,,SP
29101798000,COTY,BOURJOIS,VALL.G.05.01.02,0,00,0,00,265,00,BOURJOIS,ELEMENTOS,1 SECOND UÑAS,GALAN,,SP
29101798000,COTY,BOURJOIS,VALL.G.07.18.03,0,00,0,00,352,00,BOURJOIS,ELEMENTOS,1 SECOND UÑAS,GALAN,,SP
29101798000,COTY,BOURJOIS,VALL.G.06.33.03,0,00,0,00,262,00,BOURJOIS,ELEMENTOS,1 SECOND UÑAS,GALAN,,SP
29101798000,COTY,BOURJOIS,VALL.G.06.54.03,0,00,0,00,385,00,BOURJOIS,ELEMENTOS,1 SECOND UÑAS,GALAN,,SP
29101799000,COTY,BOURJOIS,VALL.G.06.23.03,0,00,0,00,285,00,BOURJOIS,ELEMENTOS,SACAPUNTAS,GALAN,,SP
29101801000,COTY,BOURJOIS,VALL.G.05.17.02,0,00,0,00,109,00,BOURJOIS,ELEMENTOS,VOLUME GLAMOUR ,GALAN,,SP
29101803000,COTY,BOURJOIS,VALL.G.05.07.03,0,00,0,00,451,00,BOURJOIS,ELEMENTOS,VOLUME CLUBBING / VOLUMIZER / BEAUTIFULL,GALAN,,SP
29101809000,COTY,BOURJOIS,VALL.G.06.52.02,0,00,0,00,113,00,BOURJOIS,ELEMENTOS,LINER PINCEU,GALAN,,SP
29102732000,COTY,BOURJOIS,VALL.G.06.32.03,0,00,0,00,385,00,BOURJOIS,ELEMENTOS,VOLUME REVEAL,GALAN,,SP
29110002000,COTY,BOURJOIS,VALL.G.05.14.02,0,00,0,00,248,00,BOURJOIS,ELEMENTOS,MASC EYECATCHING,GALAN,,SP
29155445000,COTY,BOURJOIS,VALL.G.06.53.02,0,00,0,00,88,00,BOURJOIS,ELEMENTOS,VELVET THE LIPSTICK,GALAN,,SP
29165275000,COTY,BOURJOIS,VALL.G.06.36.03,0,00,0,00,355,00,BOURJOIS,ELEMENTOS,ROUGE FABULEUX,GALAN,,SP
29166052000,COTY,BOURJOIS,VALL.G.06.49.03,0,00,0,00,278,00,BOURJOIS,ELEMENTOS,HEALTHY MIX FOUNDATION,GALAN,,SP
29166052000,COTY,BOURJOIS,VALL.G.07.28.02,0,00,0,00,134,00,BOURJOIS,ELEMENTOS,HEALTHY MIX FOUNDATION,GALAN,,SP
29166052000,COTY,BOURJOIS,VALL.G.06.50.03,0,00,0,00,254,00,BOURJOIS,ELEMENTOS,HEALTHY MIX FOUNDATION,GALAN,,SP
29166145000,COTY,BOURJOIS,VALL.G.06.51.03,0,00,0,00,227,00,BOURJOIS,ELEMENTOS,ROUGE LAQUE+CONC ALW,GALAN,,SP
29166145000_MARU,COTY,BOURJOIS,VALL.G.06.29.01,0,00,0,00,250,00,BOURJOIS,ELEMENTOS,BJ_BANDEJA,GALAN,,SP
29175008000,COTY,BOURJOIS,VALL.G.06.40.02,0,00,0,00,167,00,BOURJOIS,ELEMENTOS,BJ_BANDEJA_Foundcealer,GALAN,,SP
29175008000,COTY,BOURJOIS,VALL.G.06.48.01,0,00,0,00,80,00,BOURJOIS,ELEMENTOS,BJ_BANDEJA_Foundcealer,GALAN,,SP
29175008000,COTY,BOURJOIS,VALL.G.07.04.02,0,00,0,00,109,00,BOURJOIS,ELEMENTOS,BJ_BANDEJA_Foundcealer,GALAN,,SP
29175008000_MARU,COTY,BOURJOIS,VALL.G.06.48.01,0,00,0,00,250,00,BOURJOIS,ELEMENTOS,BJ_BANDEJA_Foundcealer,GALAN,,SP
29185185000_MARU,COTY,BOURJOIS,VALL.G.06.41.01,0,00,0,00,221,00,BOURJOIS,ELEMENTOS,BJ_BANDEJA,GALAN,,SP
29185261000,COTY,BOURJOIS,VALL.G.07.13.03,0,00,0,00,101,00,BOURJOIS,ELEMENTOS,BJ_BANDEJA_BEAU REGARD,GALAN,,SP
29185261000,COTY,BOURJOIS,VALL.G.06.43.03,0,00,0,00,252,00,BOURJOIS,ELEMENTOS,BJ_BANDEJA_BEAU REGARD,GALAN,,SP
29185261000_MARU,COTY,BOURJOIS,VALL.G.06.43.03,0,00,0,00,250,00,BOURJOIS,ELEMENTOS,BJ_BANDEJA,GALAN,,SP
29185263000,COTY,BOURJOIS,VALL.G.07.16.03,0,00,0,00,360,00,BOURJOIS,ELEMENTOS,BJ_BANDEJA_VELVET IMK,GALAN,,SP
29185263000,COTY,BOURJOIS,VALL.G.07.15.03,0,00,0,00,117,00,BOURJOIS,ELEMENTOS,BJ_BANDEJA_VELVET IMK,GALAN,,SP
29185263000,COTY,BOURJOIS,VALL.G.07.02.03,0,00,0,00,368,00,BOURJOIS,ELEMENTOS,BJ_BANDEJA_VELVET IMK,GALAN,,SP
29185263000,COTY,BOURJOIS,VALL.G.07.21.03,0,00,0,00,360,00,BOURJOIS,ELEMENTOS,BJ_BANDEJA_VELVET IMK,GALAN,,SP
2D TIER SPARES_,APPLE,,AL.09,0,00,0,00,1,00,,ELEMENTOS,Sobrante 2D T2MB 16E,GALAN,,SP
2D_ECIAZN,APPLE,,AL.09,0,00,0,00,1,00,,ELEMENTOS,ARIAN 2D ECI AZN,GALAN,,SP
2D_MMLLEI,APPLE,,AL.09,0,00,0,00,1,00,,ELEMENTOS,ARIAN 2D MM LLEIDA,GALAN,,SP
2D_RHIEM_SPARES,APPLE,,AL.10,0,00,0,00,1,00,,ELEMENTOS,2D_RHIEM_SPARES,GALAN,,SP
2D_Tier,APPLE,,AL.09,0,00,0,00,3,00,,ELEMENTOS,Gráficos T2MB 16E Arian,GALAN,,SP
2DFnacTower,APPLE,,AL.09,0,00,0,00,14,00,,ELEMENTOS,Gráfico Torre Fnac,GALAN,,SP
300824-278523,APPLE,,AL.09,0,00,0,00,1,00,,ELEMENTOS,Entrada Arvato MM 3 Mayo 300824,GALAN,,SP
3321B-AS,APPLE,,APPLE.09,0,00,0,00,29,00,,ELEMENTOS,ACRYLIC RISER 9.7,GALAN,,SP
3321B-AS,APPLE,,APPLE.20,0,00,0,00,20,00,,ELEMENTOS,ACRYLIC RISER 9.7,GALAN,,SP
3321B-AS,APPLE,,APPLE.10,0,00,0,00,1,00,,ELEMENTOS,ACRYLIC RISER 9.7,GALAN,,SP
3D ECI TENERIFE 0810,APPLE,,AL.09,0,00,0,00,1,00,,ELEMENTOS,Entrada Arvato 3D ECI Tenerife,GALAN,,SP
3N701Z/A,APPLE,,AL.09,0,00,0,00,2,00,,ELEMENTOS,Narvi Watch NFU Ti Gl LG (3533),GALAN,,SP
3N702Z/A,APPLE,,AL.09,0,00,0,00,2,00,,ELEMENTOS,Narvi Watch NFU Ti Dk LG (G532),GALAN,,SP
3N704Z/A,APPLE,,AL.09,0,00,0,00,2,00,,ELEMENTOS,Narvi Watch NFU Ti Dk XL (G538),GALAN,,SP
3N766ZM/A,APPLE,,AL.09,0,00,0,00,3,00,,ELEMENTOS,F231 Display Riser,GALAN,,SP
3P263ZM/A,APPLE,,AL.09,0,00,0,00,7,00,,ELEMENTOS,Turing E Merchandiser,GALAN,,SP
408202-01,APPLE,,AL.06,0,00,0,00,7,00,,ELEMENTOS,UNIDAD DYSON 553 ,GALAN,,SP
53JT18,APPLE,,AL.09,0,00,0,00,2,00,,ELEMENTOS,PH #1 Screwdriver (AMR/EMEIA),GALAN,,SP
53YR57,APPLE,,APPLE.08,0,00,0,00,4,00,,ELEMENTOS,Socket: 1/4,GALAN,,SP
53YR57,APPLE,,APPLE.10,0,00,0,00,6,00,,ELEMENTOS,Socket: 1/4,GALAN,,SP
53YV76,APPLE,,APPLE.10,0,00,0,00,6,00,,ELEMENTOS,Hand Ratchet,GALAN,,SP
53YV76,APPLE,,APPLE.08,0,00,0,00,4,00,,ELEMENTOS,Hand Ratchet,GALAN,,SP
54004388,FLORMAR,FLORMAR,VALL.G.06.36.01,0,00,0,00,1,00,FLORMAR,ELEMENTOS,NC WU MAT TOUCH FOUN. - INV.HD FOUN.,GALAN,,SP
54004443,FLORMAR,FLORMAR,VALL.G.06.36.01,0,00,0,00,10,00,FLORMAR,ELEMENTOS,NC WU PNCL SINGLE,GALAN,,SP
54004449,FLORMAR,,VALL.G.01.41.03,0,00,0,00,270,00,,ELEMENTOS,NC WU PUSHER SEPARATOR,GALAN,,SP
54004838,FLORMAR,FLORMAR,VALL.G.06.36.01,0,00,0,00,1,00,FLORMAR,ELEMENTOS,NC WU KISS ME MORE LIP TATTOO 10 SKU,GALAN,,SP
54004919,FLORMAR,FLORMAR,VALL.G.06.36.01,0,00,0,00,2,00,FLORMAR,ELEMENTOS,NC WU LIGHTW. LIP POWDER-SUPERMATTE,GALAN,,SP
54005067,FLORMAR,,ZONAA,0,00,0,00,1,00,,MUEBLES,WALL UNIT 1M,GALAN,PALPL,SP
54005250,FLORMAR,,VALL.G.01.48.01,0,00,0,00,1,00,,MUEBLES,GONDOLA 2M,GALAN,,SP
54005258,FLORMAR,FLORMAR,VALL.G.04.28.01,0,00,0,00,14,00,FLORMAR,ELEMENTOS,NC WU POWDER FAMILY 1 SKU,GALAN,,SP
54005262,FLORMAR,FLORMAR,VALL.G.03.33.01,0,00,0,00,1,00,FLORMAR,ELEMENTOS,NC WU POWDER FAMILY 3SKU-VISUAL,GALAN,,SP
54005267,FLORMAR,FLORMAR,VALL.G.04.28.01,0,00,0,00,1,00,FLORMAR,ELEMENTOS,NC WU BLUSH FAMILY 3SKU-VISUAL,GALAN,,SP
54005395,FLORMAR,FLORMAR,VALL.G.04.28.01,0,00,0,00,1,00,FLORMAR,ELEMENTOS,NC WU LOOSE POWDER 3SKU-VISUAL,GALAN,,SP
54005415,FLORMAR,FLORMAR,VALL.G.06.36.01,0,00,0,00,1,00,FLORMAR,ELEMENTOS,NC WU EYESHADOW PALETTE 3SKU-PENCIL,GALAN,,SP
54005530,FLORMAR,FLORMAR,VALL.G.04.28.01,0,00,0,00,1,00,FLORMAR,ELEMENTOS,NC WU LWLP STICK-WATER LIP STAIN-VISUAL,GALAN,,SP
54005566,FLORMAR,FLORMAR,VALL.G.04.28.01,0,00,0,00,1,00,FLORMAR,ELEMENTOS,NC WU SMOOTH SKIN FOUN.-HD FOUN.-VISUAL,GALAN,,SP
54005589,FLORMAR,FLORMAR,VALL.G.06.36.01,0,00,0,00,1,00,FLORMAR,ELEMENTOS,NC WU SILK MATTE 12F-VISUAL,GALAN,,SP
54005592,FLORMAR,FLORMAR,VALL.G.06.36.01,0,00,0,00,3,00,FLORMAR,ELEMENTOS,NC WU SUPERMATTE 6F-LIP PENCILS 4F,GALAN,,SP
54005676,FLORMAR,FLORMAR,VALL.G.06.36.01,0,00,0,00,3,00,FLORMAR,ELEMENTOS,NC WU EQUIPMENT FOR MODULE TESTER SHORT,GALAN,,SP
54005677,FLORMAR,FLORMAR,VALL.G.06.36.01,0,00,0,00,20,00,FLORMAR,ELEMENTOS,NC WU EQUIPMENT FOR MODULE TESTER LONG,GALAN,,SP
54005696,FLORMAR,,VALL.G.03.33.01,0,00,0,00,6,00,,ELEMENTOS,HOTSPOT GONDOLA 2M FY25_EVCASH,GALAN,,SP
54005785,FLORMAR,FLORMAR,VALL.G.04.28.01,0,00,0,00,1,00,FLORMAR,ELEMENTOS,NC WU CC CREAM-ALL DAY SPRAY,GALAN,,SP
54005814,FLORMAR,,VALL.G.01.40.03,0,00,0,00,1,00,,ELEMENTOS,ENG EYES EVENT HOTSPOT,GALAN,,SP
54005832,FLORMAR,FLORMAR,VALL.G.04.28.01,0,00,0,00,2,00,FLORMAR,ELEMENTOS,NC WU STAY PERFECT CONCEALER 5F,GALAN,,SP
54005884,FLORMAR,,VALL.G.03.33.01,0,00,0,00,1,00,,ELEMENTOS,HOTSPOT GONDOLA 2M FY25_SHINE,GALAN,,SP
54006104,FLORMAR,FLORMAR,VALL.G.04.28.01,0,00,0,00,1,00,FLORMAR,ELEMENTOS,NC WU PERFECT COVERAGE&STAY PERFECT&LIP&CHEEK,GALAN,,SP
54006459,FLORMAR,,VALL.G.04.03.01,0,00,0,00,1,00,,ELEMENTOS,ACT GONDOLA NOV PENCILS,GALAN,,SP
54006460,FLORMAR,,VALL.G.04.03.01,0,00,0,00,3,00,,ELEMENTOS,ACT GONDOLA NOV JUICY LIPGLOSS,GALAN,,SP
54006462,FLORMAR,,VALL.G.04.22.01,0,00,0,00,6,00,,ELEMENTOS,KIT ACT WALL UNIT 1/2 NOV,GALAN,,SP
54006522,FLORMAR,,VALL.G.01.40.03,0,00,0,00,4,00,,ELEMENTOS,ACT GONDOLA NOV SHINE,GALAN,,SP
54006523,FLORMAR,,VALL.G.04.03.01,0,00,0,00,16,00,,ELEMENTOS,ACT GONDOLA NOV BLUSHER,GALAN,,SP
582120APLSP,APPLE,,APPLE.02,0,00,0,00,25,00,,ELEMENTOS,ADH RISER,GALAN,,SP
5JLH6,APPLE,,APPLE.04,0,00,0,00,8,00,,ELEMENTOS,VELCRO,GALAN,,SP
604-03489,APPLE,,APPLE.15,0,00,0,00,2,00,,ELEMENTOS,Acrylic Riser for iPad Pro 12.9,GALAN,,SP
604-07468-01,APPLE,,APPLE.01,0,00,0,00,62,00,,ELEMENTOS,Apple Pencil Tray Rev. A,GALAN,,SP
604-26361 -CH,APPLE,,X,0,00,0,00,1,00,,ELEMENTOS,F7 Alignment Fixt 44mm,GALAN,,SP
604-26361-CH,APPLE,,APPLE.10,0,00,0,00,1,00,,ELEMENTOS,F7 Alignment Fixture 44mm,GALAN,,SP
604-3657,APPLE,,APPLE.20,0,00,0,00,63,00,,ELEMENTOS,RISER ACRYLIC MINI,GALAN,,SP
604-38609 CH,APPLE,,APPLE.10,0,00,0,00,2,00,,ELEMENTOS,AW Touch&Try Retractor - 40mm,GALAN,,SP
604-38609_CH,APPLE,,AL.09,0,00,0,00,2,00,,ELEMENTOS,AW T&T Retractor 40mm,GALAN,,SP
604-38614 CH,APPLE,,APPLE.10,0,00,0,00,2,00,,ELEMENTOS,AW Touch&Try Retractor - 44mm,GALAN,,SP
604-38614_CH,APPLE,,AL.09,0,00,0,00,2,00,,ELEMENTOS,AW T&T rectractor - 44mm,GALAN,,SP
604-38615 CH,APPLE,,APPLE.10,0,00,0,00,1,00,,ELEMENTOS,AW  Retractor - 49mm,GALAN,,SP
604-38615_CH,APPLE,,AL.09,0,00,0,00,4,00,,ELEMENTOS,AW Touch&Try Display-Retractor XL,GALAN,,SP
604-50126,APPLE,,AL.09,0,00,0,00,4,00,,ELEMENTOS,AW Touch&Try Display-V2 Retr. L,GALAN,,SP
604-50126,APPLE,,X,0,00,0,00,1,00,,ELEMENTOS,AW Touch&Try Display-V2 Retr. L,GALAN,,SP
604-50135,APPLE,,AL.09,0,00,0,00,2,00,,ELEMENTOS,AW Touch&Try Display-V2 Retr S,GALAN,,SP
611-00381-CH,APPLE,,X,0,00,0,00,1,00,,ELEMENTOS,30W USB C Power Adapter - No Plug,GALAN,,SP
611-00381-CH,APPLE,,APPLE.04,0,00,0,00,53,00,,ELEMENTOS,30W USB C Power Adapter - No Plug,GALAN,,SP
611-00444-CH,APPLE,,X,0,00,0,00,13,00,,ELEMENTOS,96W USB C Power Adapter - No Plug,GALAN,,SP
622-00072,APPLE,,X,0,00,0,00,35,00,,ELEMENTOS,MacBook SeKure Combo Cable,GALAN,,SP
622-00119,APPLE,,AL.08,0,00,0,00,1,00,,ELEMENTOS,iPad Universal Keyboard SeKure Security Cable,GALAN,,SP
622-00119,APPLE,,X,0,00,0,00,63,00,,ELEMENTOS,iPad Universal Keyboard SeKure Security Cable,GALAN,,SP
622-00119,APPLE,,AL.11,0,00,0,00,50,00,,ELEMENTOS,iPad Universal Keyboard SeKure Security Cable,GALAN,,SP
622-00158,APPLE,,APPLE.01,0,00,0,00,6,00,,ELEMENTOS,Apple Sekure Security Cable,GALAN,,SP
622-00158,APPLE,,APPLE.13,0,00,0,00,22,00,,ELEMENTOS,Apple Sekure Security Cable,GALAN,,SP
622-00164,APPLE,,APPLE.01,0,00,0,00,28,00,,ELEMENTOS,iPhone SeKure Combo Cable,GALAN,,SP
622-00184,APPLE,,APPLE.01,0,00,0,00,23,00,,ELEMENTOS,iPad 9th Gen SeKure Security Cable,GALAN,,SP
622-00202,APPLE,,X,0,00,0,00,25,00,,ELEMENTOS,iPad SeKure Security USBC Combo Cable,GALAN,,SP
622-00202,APPLE,,APPLE.13,0,00,0,00,3,00,,ELEMENTOS,iPad SeKure Security USBC Combo Cable,GALAN,,SP
622-00202,APPLE,,AL.09,0,00,0,00,13,00,,ELEMENTOS,iPad SeKure Security USBC Combo Cable,GALAN,,SP
622-00202,APPLE,,AL.11,0,00,0,00,50,00,,ELEMENTOS,iPad SeKure Security USBC Combo Cable,GALAN,,SP
622-0084,APPLE,,APPLE.01,0,00,0,00,6,00,,ELEMENTOS,Apple TV SeKure Top Hat Cable,GALAN,,SP
622-0524,APPLE,,APPLE.13,0,00,0,00,77,00,,ELEMENTOS,iPad SeKure Combo Cable,GALAN,,SP
622-0577,APPLE,,APPLE.01,0,00,0,00,4,00,,ELEMENTOS,,GALAN,,SP
622-0578,APPLE,,APPLE.01,0,00,0,00,4,00,,ELEMENTOS,,GALAN,,SP
622-0667,APPLE,,APPLE.01,0,00,0,00,3,00,,ELEMENTOS,Mac Pro SeKure Ethernet Sec. Cable,GALAN,,SP
622-0667,APPLE,,APPLE.13,0,00,0,00,6,00,,ELEMENTOS,Mac Pro SeKure Ethernet Sec. Cable,GALAN,,SP
631-07974-CH,APPLE,,X,0,00,0,00,1,00,,ELEMENTOS,Touch & Try Power Cable,GALAN,,SP
631-07974-CH,APPLE,,AL.09,0,00,0,00,1,00,,ELEMENTOS,Touch & Try Power Cable,GALAN,,SP
631-09600,APPLE,,APPLE.10,0,00,0,00,4,00,,ELEMENTOS,HomePod Security Cable,GALAN,,SP
677-02678,APPLE,,APPLE.01,0,00,0,00,14,00,,ELEMENTOS,limpiadores negros de AW,GALAN,,SP
677-02678,APPLE,,APPLE.10,0,00,0,00,28,00,,ELEMENTOS,limpiadores negros de AW,GALAN,,SP
677-02678,APPLE,,APPLE.07,0,00,0,00,187,00,,ELEMENTOS,limpiadores negros de AW,GALAN,,SP
677-03585,APPLE,,APPLE.01,0,00,0,00,22,00,,ELEMENTOS,iOS Lightning Dock AMR/EMEIA A1605,GALAN,,SP
677-05168,APPLE,,AL.09,0,00,0,00,25,00,,ELEMENTOS,Apple Pencil SeKure Security Cable,GALAN,,SP
